"Story","Title","Result","Date","Stability","Duration (s)"
"Logout","logout with valid token","FAILURE","2022-12-22T23:31:43.9518991+07:00[Asia/Jakarta]","0.0","6.05"
"Register","Register with name phone_number email password","FAILURE","2022-12-22T23:31:44.0378449+07:00[Asia/Jakarta]","0.0","6.19"
"Category User","user a get Category product by id","ERROR","2022-12-22T23:31:49.8432624+07:00[Asia/Jakarta]","0.0","5.14"
